,RegistrationDate,BirthYear,EnrollmentStatus,CumLoanAtEntry,EngPlacement,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,CompleteCIP1,TermGPA,CumGPA,Parent Adjusted Gross Income,Total Scholarship,Total Grant,Total Loan,Dropout
743,20120522,1990,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,4.0,3.71,179851.0,4000.0,0.0,5500.0,0
744,20120710,1994,1,-2,1,0.0,0.0,11.0101,43.0399,0.0,-2.0,3.5,3.05,14059.0,0.0,47989.0,17142.0,0
745,20120712,1981,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.7,3.51,0.0,0.0,0.0,0.0,1
746,20120731,1988,2,-1,0,-2.0,-2.0,9.0101,-1.0,0.0,-2.0,0.0,3.86,78628.0,500.0,22108.0,21000.0,0
747,20120731,1990,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,4.0,3.84,128257.0,0.0,0.0,4477.0,0
748,20140116,1978,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,2.0,2.86,0.0,0.0,7641.0,18750.0,1
749,20130725,1988,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,4.0,3.84,37810.0,0.0,0.0,34200.0,0
750,20120507,1988,1,-2,1,0.0,0.0,45.11010000000001,-1.0,2.333333333333333,13.703366666666668,2.95,2.63,0.0,0.0,42290.0,45000.0,0
751,20120716,1983,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,4.0,4.0,0.0,4000.0,0.0,0.0,0
752,20120427,1993,1,-2,1,-2.0,0.0,50.0701,-1.0,0.0,-2.0,2.0,2.88,122282.0,0.0,0.0,0.0,0
753,20120606,1994,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,3.675,3.1100000000000003,18861.0,0.0,20671.0,0.0,0
754,20160720,1991,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.84,3.44,0.0,0.0,0.0,47500.0,0
755,20120625,1993,1,-2,1,0.0,0.0,52.0301,16.693366666666666,0.0,-2.0,3.1,3.283333333333333,32240.0,0.0,45677.0,22500.0,0
756,20120514,1993,1,-2,1,0.0,0.0,51.0,-1.0,4.0,24.5,2.0,3.725,18200.0,7000.0,59681.0,26500.0,0
757,20120625,1979,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,3.35,3.71,0.0,0.0,0.0,24250.0,0
758,20130415,1986,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.3,3.04,0.0,0.0,12697.0,19050.0,0
759,20130610,1980,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.93,0.0,10653.3,0.0,7500.0,1
760,20120716,1971,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.7,3.92,0.0,10421.8,0.0,5500.0,1
761,20130612,1992,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.0,2.74,136689.0,0.0,0.0,29980.0,1
762,20120904,1990,2,-1,0,-2.0,-2.0,52.0301,-1.0,8.0,52.0301,4.0,3.74,10281.0,0.0,26527.0,19500.0,0
763,20120726,1993,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,3.7,2.9,16212.0,0.0,49239.0,0.0,0
764,20120522,1990,2,-1,0,0.0,-2.0,42.0101,-1.0,0.0,-2.0,4.0,3.74,162763.0,0.0,0.0,3500.0,0
765,20120731,1988,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.9,3.68,0.0,0.0,0.0,27888.0,0
766,20120502,1989,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.35,3.45,0.0,0.0,17245.0,16500.0,0
767,20120509,1950,2,-1,0,-2.0,-2.0,50.0701,-1.0,0.0,-2.0,3.85,3.96,0.0,2000.0,0.0,0.0,0
768,20120627,1991,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.93,3.7,24758.0,14096.5,9005.0,9671.0,0
769,20121221,1986,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.65,0.0,0.0,5260.0,0.0,1
770,20130725,1975,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.9,3.65,0.0,0.0,0.0,54200.0,0
771,20130620,1989,2,-1,0,-2.0,-2.0,45.1101,-1.0,3.5,21.55505,2.675,2.575,0.0,0.0,18659.0,19000.0,0
772,20120508,1990,2,-1,0,-2.0,-2.0,52.0201,52.1401,0.0,-2.0,3.5,3.53,39770.0,0.0,0.0,16167.0,0
773,20120731,1986,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.9,3.77,0.0,0.0,0.0,30900.0,0
774,20120410,1986,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.68,34000.0,0.0,0.0,7250.0,0
775,20120725,1994,1,-2,1,0.0,0.0,54.0101,-1.0,0.0,-2.0,4.0,3.965,29286.0,29042.7,19979.0,0.0,0
776,20120620,1989,2,-1,0,-2.0,-2.0,51.0,-1.0,0.0,-2.0,4.0,3.69,0.0,0.0,17525.0,21500.0,0
777,20120417,1991,2,-1,0,-2.0,-2.0,52.0201,-1.0,8.0,52.0201,4.0,3.89,57241.0,2000.0,2947.0,0.0,1
778,20120712,1980,2,-1,0,-2.0,-2.0,23.0101,-1.0,7.0,23.0101,3.0,3.21,0.0,0.0,9311.0,21442.0,0
779,20120626,1993,1,-2,1,0.0,0.0,26.0101,-1.0,0.0,-2.0,3.58,3.23,85111.0,0.0,0.0,28500.0,0
780,20120806,1994,1,-2,1,0.0,0.0,0.0,-1.0,0.0,-2.0,3.35,2.42,2249.0,0.0,11195.0,17000.0,1
781,20120709,1994,1,-2,1,0.0,0.0,52.0201,-1.0,0.0,-2.0,3.7,3.16,8996.0,0.0,40276.0,22500.0,0
782,20120507,1992,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.3,2.93,46446.0,0.0,0.0,13000.0,0
783,20120822,1992,1,-2,1,0.0,0.0,51.0999,-1.0,0.0,-2.0,0.0,1.4,46595.0,0.0,7108.0,33845.0,1
784,20120731,1988,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,4.0,3.86,0.0,0.0,0.0,41500.0,0
785,20120731,1988,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.67,3.49,0.0,0.0,0.0,12500.0,0
786,20120514,1994,1,-2,1,-2.0,0.0,27.0101,-1.0,0.0,-2.0,3.0,3.79,26941.0,36338.0,53965.0,9662.0,0
787,20131216,1973,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,4.0,3.985,0.0,0.0,374.0,16500.0,0
788,20120424,1981,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,2.9,2.965,0.0,0.0,9345.0,0.0,0
789,20120712,1994,1,-2,1,0.0,0.0,0.0,-1.0,0.0,-2.0,1.1,2.78,64864.0,0.0,0.0,3500.0,0
790,20120416,1990,2,-1,0,-2.0,-2.0,27.0101,13.1209,0.0,-2.0,1.0,3.06,9666.0,4000.0,24287.0,21093.0,1
791,20120521,1989,2,-1,0,-2.0,-2.0,45.1101,13.1209,0.0,-2.0,3.15,3.14,0.0,1700.0,25780.0,5250.0,0
792,20120719,1989,2,-1,0,-2.0,-2.0,52.0201,-1.0,4.0,25.01005,2.925,3.3,36119.0,0.0,15829.0,6500.0,0
793,20120531,1984,2,-1,0,-2.0,-2.0,42.0101,-1.0,3.5,20.00505,3.575,3.55,0.0,0.0,9915.0,25500.0,0
794,20120509,1989,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,3.0,3.51,58991.0,0.0,1098.0,16027.0,0
795,20120531,1991,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.7,3.8,23180.0,0.0,0.0,13150.0,0
796,20120626,1990,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,2.7,2.08,65667.0,0.0,0.0,13000.0,1
797,20140123,1980,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,3.65,3.79,0.0,0.0,0.0,7500.0,0
798,20120808,1987,2,-1,0,-2.0,-2.0,27.0101,-1.0,0.0,-2.0,3.35,2.88,0.0,0.0,5171.0,0.0,0
799,20120611,1983,2,-1,0,-2.0,-2.0,51.3899,-1.0,0.0,-2.0,3.87,0.0,0.0,0.0,2503.0,65014.0,0
800,20120703,1989,2,-1,0,-2.0,-2.0,52.0201,43.0399,0.0,-2.0,3.0,3.64,0.0,0.0,1995.0,25000.0,0
801,20120802,1994,1,-2,1,0.0,0.0,52.0201,-1.0,0.0,-2.0,3.2,2.89,64682.0,0.0,0.0,14950.0,1
802,20120522,1994,1,-2,1,0.0,0.0,23.010100000000005,-1.0,0.0,-2.0,2.9,2.513333333333333,29051.0,0.0,55725.0,37865.0,0
803,20140115,1985,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.85,3.86,0.0,0.0,0.0,0.0,0
804,20120626,1991,2,-1,0,-2.0,-2.0,23.0101,13.1001,0.0,-2.0,3.0,3.57,113417.0,0.0,5000.0,26377.0,0
805,20120515,1973,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,4.0,4.0,0.0,4000.0,10945.0,11000.0,0
806,20120604,1990,2,-1,0,-2.0,-2.0,13.1202,-1.0,0.0,-2.0,3.7,3.33,101316.0,250.0,3807.0,15596.0,1
807,20120424,1990,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,3.835,3.69,185000.0,0.0,0.0,14869.0,0
808,20120507,1986,2,-1,0,-2.0,-2.0,52.1401,-1.0,0.0,-2.0,3.35,3.22,0.0,0.0,36119.0,21749.0,0
809,20120731,1987,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.9,3.91,22000.0,0.0,0.0,0.0,0
810,20120731,1989,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.76,3.63,54443.0,0.0,0.0,15500.0,0
811,20121211,1982,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.3,3.345,0.0,0.0,0.0,19000.0,1
812,20120731,1988,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.42,3.3,0.0,0.0,0.0,33225.0,0
813,20130619,1990,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.85,94492.0,2500.0,0.0,0.0,1
814,20120719,1990,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,3.85,3.65,0.0,0.0,8742.0,14000.0,0
815,20150825,1968,2,-1,0,-2.0,-2.0,52.0301,52.0201,0.0,-2.0,2.675,3.815,0.0,0.0,715.0,0.0,0
816,20120501,1991,2,-1,0,-2.0,-2.0,52.1401,-1.0,0.0,-2.0,3.0,3.76,69778.0,0.0,3227.0,12000.0,1
817,20120723,1988,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,4.0,4.0,0.0,0.0,4400.0,0.0,0
818,20120124,1989,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.61,0.0,0.0,0.0,0.0,0
819,20120822,1993,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,1.5,1.09,33806.0,0.0,13388.0,2250.0,1
820,20120620,1994,1,-2,0,-2.0,-2.0,50.0901,-1.0,0.0,-2.0,4.0,3.553333333333333,130612.0,0.0,0.0,76900.0,0
821,20120620,1991,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,2.7,3.56,210129.0,0.0,0.0,11750.0,0
822,20130711,1990,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,2.0,3.24,0.0,0.0,26807.0,32000.0,0
823,20120725,1991,2,-1,0,-2.0,-2.0,52.02009999999999,-1.0,2.6666666666666665,16.0067,3.9,3.1833333333333336,41587.0,0.0,20760.0,0.0,0
824,20120703,1987,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.5,3.67,0.0,0.0,0.0,0.0,1
825,20120626,1991,2,-1,0,-2.0,-2.0,52.0801,-1.0,0.0,-2.0,4.0,2.74,39334.0,0.0,15319.0,7600.0,0
826,20120605,1989,2,-1,0,-2.0,-2.0,27.0101,-1.0,0.0,-2.0,4.0,2.63,90000.0,0.0,15267.0,3500.0,1
827,20120809,1994,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,2.85,3.15,50967.0,0.0,37088.0,22823.0,0
828,20120816,1989,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,3.0,2.56,7748.0,0.0,11633.0,37371.0,1
829,20120731,1968,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.61,0.0,0.0,2775.0,0.0,1
830,20120703,1994,1,-2,1,0.0,0.0,13.00505,-1.0,0.0,-2.0,2.1,2.275,0.0,0.0,47865.0,21500.0,0
831,20120808,1994,1,-2,1,0.0,0.0,43.0199,-1.0,0.0,-2.0,3.3,2.68,45636.0,0.0,47231.0,36000.0,0
832,20120813,1992,1,-2,1,-2.0,0.0,52.0301,-1.0,4.0,25.01505,2.85,3.045,0.0,0.0,37524.0,15500.0,0
833,20120731,1981,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.71,3.62,0.0,0.0,0.0,12500.0,0
834,20120731,1983,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.8,3.71,0.0,0.0,0.0,0.0,0
835,20120709,1993,1,-2,1,0.0,0.0,52.1001,-1.0,0.0,-2.0,3.233333333333333,3.333333333333333,136924.0,0.0,0.0,32000.0,1
836,20120626,1969,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,4.0,3.65,0.0,0.0,0.0,10500.0,0
837,20120712,1989,2,-1,0,-2.0,-2.0,52.0801,-1.0,8.0,52.0801,4.0,3.27,0.0,0.0,1275.0,23300.0,0
838,20120816,1985,2,-1,0,-2.0,-2.0,42.0101,13.1209,0.0,-2.0,4.0,4.0,0.0,0.0,4573.0,6500.0,0
839,20120619,1991,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,3.74,3.865,75763.0,0.0,0.0,7500.0,0
840,20120904,1994,1,-2,1,0.0,0.0,52.0301,-1.0,0.0,-2.0,3.15,1.115,90000.0,0.0,0.0,28255.0,1
841,20120821,1964,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.48,3.24,0.0,0.0,0.0,33750.0,0
842,20120731,1982,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.9,3.72,0.0,0.0,0.0,12500.0,0
843,20120731,1988,2,-1,0,-2.0,-2.0,51.3899,-1.0,8.0,51.3899,3.9,3.53,0.0,0.0,0.0,12500.0,0
844,20120702,1992,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,4.0,3.3,25906.0,0.0,4694.0,9500.0,1
845,20120801,1992,2,-1,0,-2.0,-2.0,40.0601,-1.0,0.0,-2.0,3.5,3.375,48798.0,0.0,5694.0,8000.0,0
846,20120613,1991,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,3.65,3.405,71161.0,4000.0,0.0,11750.0,0
847,20130716,1992,2,-1,0,-2.0,-2.0,43.0203,-1.0,0.0,-2.0,4.0,4.0,47969.0,7000.0,0.0,4500.0,0
848,20120626,1976,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,4.0,3.93,0.0,9000.0,32056.0,13000.0,0
849,20130822,1987,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.0,2.82,0.0,0.0,20822.0,16507.0,1
850,20120702,1986,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.9,0.0,0.0,0.0,0.0,0
851,20120626,1992,1,-2,1,0.0,0.0,42.0101,1.0069,0.0,-2.0,2.566666666666667,2.6533333333333338,14369.0,0.0,53990.0,17000.0,0
852,20120814,1986,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,2.7,2.87,0.0,0.0,32057.0,31500.0,0
853,20130725,1981,2,-1,0,-2.0,-2.0,54.0101,-1.0,0.0,-2.0,2.0,2.37,0.0,0.0,883.0,30500.0,1
854,20120611,1975,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,2.0,2.36,0.0,0.0,13816.0,20439.0,0
855,20120124,1983,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.5,3.46,0.0,0.0,0.0,18400.0,1
856,20120905,1990,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,2.0,2.08,39147.0,0.0,12751.0,15485.0,1
857,20140630,1966,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,4.0,3.72,0.0,16215.1,5905.0,2200.0,0
858,20120822,1991,2,-1,0,-2.0,-2.0,42.0101,13.1202,0.0,-2.0,2.7,3.07,42849.0,0.0,14187.0,12053.0,0
859,20130110,1989,2,-1,0,-2.0,-2.0,21.51995,-1.0,0.0,-2.0,4.0,3.95,36523.0,0.0,16312.0,11590.0,0
860,20140123,1991,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,3.0,2.35,0.0,0.0,8594.0,0.0,1
861,20120522,1985,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,2.1,2.853333333333333,0.0,0.0,3529.0,29841.0,1
862,20121113,1988,2,-1,0,-2.0,-2.0,21.51995,-1.0,0.0,-2.0,3.825,3.195,0.0,0.0,700.0,27850.0,1
863,20120606,1985,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,2.75,2.605,0.0,0.0,4815.0,31250.0,1
864,20120626,1991,2,-1,0,-2.0,-2.0,45.1101,-1.0,7.0,45.1101,4.0,3.41,37031.0,0.0,13267.0,11000.0,0
865,20121211,1991,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,4.0,3.08,62330.0,0.0,0.0,10927.0,0
866,20120531,1979,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.5,3.7,0.0,0.0,0.0,18000.0,0
867,20120830,1979,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,2.65,3.18,0.0,0.0,22727.0,0.0,0
868,20120611,1992,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,3.86,62503.0,21075.1,0.0,0.0,0
869,20120618,1988,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.175,3.51,0.0,0.0,10115.0,0.0,0
870,20120627,1978,2,-1,0,-2.0,-2.0,45.11010000000001,-1.0,2.333333333333333,13.703366666666668,3.9,3.773333333333333,0.0,0.0,0.0,0.0,0
871,20120725,1974,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.72,0.0,0.0,0.0,7500.0,1
872,20120711,1958,2,-1,0,-2.0,-2.0,52.1401,-1.0,0.0,-2.0,2.0,3.86,0.0,1207.0,5773.0,48750.0,0
873,20120530,1983,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,3.65,3.655,0.0,0.0,0.0,0.0,0
874,20120712,1989,2,-1,0,-2.0,-2.0,43.0399,-1.0,4.0,20.51995,4.0,3.94,11664.0,0.0,5550.0,11890.0,0
875,20120814,1956,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.7,3.77,0.0,0.0,11790.0,9500.0,0
876,20120515,1985,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,3.7,2.77,0.0,0.0,5550.0,0.0,1
877,20120816,1994,1,-2,1,0.0,0.0,52.0801,-1.0,0.0,-2.0,3.85,2.58,70760.0,0.0,0.0,56800.0,0
878,20130827,1992,2,-1,0,-2.0,-2.0,52.1401,-1.0,4.0,25.07005,3.75,2.705,98158.0,0.0,0.0,4500.0,0
879,20120626,1981,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.7,2.45,0.0,0.0,9009.0,28251.0,1
880,20120829,1990,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,3.7,3.25,17542.0,0.0,21876.0,0.0,0
881,20130814,1993,2,-1,0,-2.0,-2.0,43.0203,-1.0,8.0,43.0203,4.0,3.55,227330.0,0.0,0.0,38100.0,0
882,20120628,1985,2,-1,0,-2.0,-2.0,51.0666,-1.0,0.0,-2.0,2.7533333333333334,2.603333333333333,0.0,0.0,3200.0,7500.0,0
883,20120820,1987,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,3.075,1.885,0.0,0.0,23165.0,37500.0,0
884,20120726,1990,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,4.0,3.805,77755.0,0.0,0.0,0.0,0
885,20120712,1973,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.88,3.66,0.0,0.0,3123.0,17750.0,0
886,20120726,1993,1,-2,1,0.0,0.0,54.0101,-1.0,0.0,-2.0,3.5,3.14,17576.0,0.0,55197.0,13300.0,0
887,20120828,1987,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,4.0,3.54,0.0,6070.0,7283.0,22500.0,0
888,20120823,1992,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,1.35,1.3250000000000002,37759.0,0.0,11544.0,12603.0,1
889,20120705,1990,2,-1,0,-2.0,-2.0,52.0801,-1.0,0.0,-2.0,3.5,2.9,28402.0,0.0,38573.0,12572.0,0
890,20130903,1966,2,-1,0,-2.0,-2.0,0.0,-1.0,0.0,-2.0,4.0,3.89,0.0,0.0,2785.44,0.0,1
891,20120725,1991,2,-1,0,-2.0,-2.0,43.0199,-1.0,0.0,-2.0,4.0,3.4,62070.0,0.0,0.0,5479.0,1
892,20120828,1982,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,0.0,0.71,0.0,0.0,2285.0,12750.0,1
893,20120731,1990,2,-1,1,0.0,0.0,52.0201,-1.0,4.0,25.01005,3.575,2.985,1673.0,0.0,11045.0,26000.0,0
894,20130422,1987,2,-1,0,-2.0,-2.0,45.0601,-1.0,0.0,-2.0,4.0,3.25,0.0,0.0,0.0,9500.0,0
895,20120822,1978,2,-1,0,-2.0,-2.0,25.03505,24.53505,0.0,-2.0,4.0,3.795,0.0,0.0,0.0,0.0,1
896,20120906,1958,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.82,3.75,0.0,0.0,0.0,0.0,0
897,20120710,1958,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,4.0,3.97,0.0,0.0,0.0,13424.0,0
898,20120731,1987,2,-1,0,-2.0,-2.0,50.0701,-1.0,0.0,-2.0,3.85,3.495,0.0,250.0,13749.0,0.0,0
899,20120718,1985,2,-1,0,-2.0,-2.0,16.0905,-1.0,0.0,-2.0,1.5,3.04,0.0,0.0,14146.0,23000.0,0
900,20120820,1988,2,-1,0,-2.0,-2.0,54.0101,-1.0,0.0,-2.0,4.0,3.17,0.0,0.0,0.0,15415.0,0
901,20120628,1994,1,-2,1,0.0,0.0,45.0601,-1.0,0.0,-2.0,2.85,2.29,23068.0,0.0,26581.0,12750.0,1
902,20120716,1991,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,0.0,2.61,26355.0,2431.8,10990.0,0.0,1
903,20120716,1975,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.7,3.9,0.0,4000.0,0.0,0.0,0
904,20120905,1990,2,-1,0,-2.0,-2.0,52.0301,-1.0,0.0,-2.0,0.0,3.38,0.0,0.0,0.0,13000.0,1
905,20120718,1982,2,-1,0,-2.0,-2.0,26.0101,-1.0,0.0,-2.0,3.35,2.885,0.0,0.0,7932.0,34956.0,1
906,20130619,1981,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.3,3.68,0.0,0.0,7033.0,5059.0,0
907,20121120,1977,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,3.5,2.97,0.0,0.0,7470.0,18000.0,0
908,20120716,1987,2,-1,0,-2.0,-2.0,51.3801,-1.0,8.0,51.3801,3.7,3.95,0.0,8521.8,4900.0,0.0,0
909,20120716,1991,2,-1,0,-2.0,-2.0,0.0,-1.0,0.0,-2.0,1.575,2.075,138631.0,0.0,10136.0,74000.0,0
910,20120717,1991,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,2.65,3.46,81770.0,0.0,0.0,21000.0,0
911,20120710,1994,1,-2,0,0.0,-2.0,43.0199,-1.0,0.0,-2.0,2.0,2.72,31207.0,0.0,31554.0,39300.0,1
912,20120815,1991,2,-1,0,-2.0,-2.0,43.0399,-1.0,0.0,-2.0,3.5,3.76,88192.0,0.0,0.0,17000.0,1
913,20130806,1979,2,-1,0,-2.0,-2.0,42.0101,-1.0,0.0,-2.0,4.0,2.9,0.0,0.0,10819.0,17355.0,0
914,20130624,1995,1,-2,1,-2.0,0.0,27.0101,-1.0,0.0,-2.0,4.0,3.88,22592.0,1000.0,49943.0,0.0,0
915,20130624,1995,1,-2,1,0.0,0.0,42.0101,-1.0,3.5,20.00505,3.65,3.66,32086.0,0.0,52641.0,0.0,0
916,20130117,1988,2,-1,0,-2.0,-2.0,45.1101,-1.0,0.0,-2.0,2.475,2.885,0.0,0.0,6596.0,22450.0,1
917,20130107,1987,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,4.0,3.32,0.0,0.0,10289.0,7000.0,0
918,20121116,1978,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.105,3.61,0.0,0.0,1121.0,5500.0,1
919,20130813,1995,1,-2,1,-2.0,0.0,27.0101,-1.0,0.0,-2.0,2.85,2.6,64142.0,27843.3,5815.0,8849.0,1
920,20120723,1992,2,-1,0,-2.0,-2.0,43.0203,-1.0,0.0,-2.0,4.0,3.75,177883.0,0.0,0.0,40500.0,0
921,20120124,1986,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.725,3.535,0.0,0.0,2450.0,17600.0,1
922,20120716,1986,2,-1,0,-2.0,-2.0,22.55505,-1.0,3.5,21.55505,3.35,2.785,0.0,0.0,15375.0,20000.0,0
923,20120821,1991,1,-2,1,0.0,0.0,52.0201,-1.0,0.0,-2.0,3.7,1.48,0.0,0.0,13849.0,3950.0,1
924,20121023,1989,2,-1,0,-2.0,-2.0,51.3801,-1.0,0.0,-2.0,3.65,3.66,0.0,0.0,10176.0,0.0,0
925,20130108,1985,2,-1,0,-2.0,-2.0,51.3801,-1.0,4.0,24.69005,3.65,3.34,5818.0,0.0,1387.0,0.0,0
926,20120711,1989,2,-1,0,-2.0,-2.0,9.0101,-1.0,0.0,-2.0,4.0,3.38,0.0,0.0,17435.0,10750.0,0
927,20130417,1995,1,-2,1,0.0,0.0,43.0203,-1.0,0.0,-2.0,3.5,3.483333333333333,130867.0,0.0,0.0,0.0,0
928,20151218,1995,2,-1,0,-2.0,-2.0,52.0201,-1.0,0.0,-2.0,2.65,2.87,28745.0,0.0,18551.0,7680.0,0
929,20130709,1994,1,-2,1,0.0,0.0,9.0101,-1.0,0.0,-2.0,4.0,2.69,104052.0,0.0,0.0,47200.0,0
930,20120724,1993,1,-2,1,-2.0,0.0,40.0801,-1.0,0.0,-2.0,2.7,2.45,63797.0,0.0,2470.7200000000007,20686.0,1
931,20120801,1993,1,-2,1,0.0,0.0,42.0101,-1.0,0.0,-2.0,3.5,2.9,24548.0,0.0,51634.0,0.0,0
